sym,date,open,high,low,close,volume
XOM,2024.08.12,112.71,113.3,111.27,112.19,13228900
XOM,2024.08.13,111.52,111.73,110.78,111.12,11585100
XOM,2024.08.14,111.35,113.04,110.9,112.15,12194500
XOM,2024.08.15,112.38,113.7,112.26,112.84,11579400
XOM,2024.08.16,112.14,112.6,111.82,112.31,10056000
XOM,2024.08.19,112.53,114.52,112.31,112.65,12417500
XOM,2024.08.20,112.77,112.77,108.83,108.9,15632000
XOM,2024.08.21,109.31,109.84,108.12,108.2,11752400
XOM,2024.08.22,108.14,109.31,108.0,109.04,10609500
XOM,2024.08.23,109.32,110.93,109.32,110.55,10381400
XOM,2024.08.26,111.92,113.04,111.12,112.92,13671000
XOM,2024.08.27,113.06,113.49,111.58,111.84,9991600
XOM,2024.08.28,111.2,111.75,110.49,110.74,10742900
XOM,2024.08.29,111.39,112.9,110.58,112.27,10753900
XOM,2024.08.30,111.0,112.17,110.52,112.09,13284700
XOM,2024.09.03,110.09,110.33,108.38,109.74,15725100
XOM,2024.09.04,109.57,110.39,108.33,108.4,12620600
XOM,2024.09.05,109.36,109.56,107.46,107.56,17200800
XOM,2024.09.06,107.96,108.52,106.19,107.05,13467700
XOM,2024.09.09,107.27,110.39,107.07,109.31,21645300
XOM,2024.09.10,109.39,109.68,104.71,105.32,20913400
XOM,2024.09.11,105.29,105.45,102.42,104.28,19571900
XOM,2024.09.12,104.45,105.81,104.32,105.71,15919500
XOM,2024.09.13,105.94,106.89,105.43,105.64,10035400
XOM,2024.09.16,106.49,107.48,106.15,107.12,11729000
XOM,2024.09.17,106.75,108.7,106.56,108.52,12202600
XOM,2024.09.18,108.45,109.89,108.17,108.9,12569900
XOM,2024.09.19,110.4,111.75,109.48,110.25,12660600
XOM,2024.09.20,109.73,109.78,108.58,109.55,36206200
XOM,2024.09.23,109.61,111.95,109.41,111.54,16066300
XOM,2024.09.24,112.0,112.3,111.04,111.24,11984900
XOM,2024.09.25,110.71,111.24,108.38,109.08,13816000
XOM,2024.09.26,105.63,107.85,105.63,107.21,16887900
XOM,2024.09.27,108.12,110.33,107.63,110.08,15964000
XOM,2024.09.30,109.73,111.57,109.26,111.41,13247600
XOM,2024.10.01,110.28,114.62,110.18,113.98,23235900
XOM,2024.10.02,115.88,116.73,114.24,115.49,17129700
XOM,2024.10.03,115.85,117.06,114.93,116.5,16524300
XOM,2024.10.04,117.09,118.98,116.36,118.64,19752300
XOM,2024.10.07,119.04,120.07,118.67,119.15,15714400
XOM,2024.10.08,117.74,117.87,115.25,115.99,14818500
XOM,2024.10.09,114.9,116.5,114.81,116.03,11144900
XOM,2024.10.10,117.05,117.56,116.22,117.03,10243300
XOM,2024.10.11,116.99,117.88,116.84,117.48,8294800
XOM,2024.10.14,117.13,118.1,116.54,117.93,9808100
XOM,2024.10.15,114.83,115.9,113.84,114.38,15771300
XOM,2024.10.16,114.89,115.42,114.62,114.68,8426800
XOM,2024.10.17,114.77,115.55,113.77,114.38,11204900
XOM,2024.10.18,114.47,114.66,113.24,114.06,12898600
XOM,2024.10.21,114.98,115.45,113.78,114.12,10177800
XOM,2024.10.22,114.3,115.18,113.99,114.71,9201400
XOM,2024.10.23,114.02,114.76,113.48,114.3,8320300
XOM,2024.10.24,114.05,114.47,113.22,113.66,9905600
XOM,2024.10.25,114.24,114.46,113.4,113.56,10714600
XOM,2024.10.28,111.0,113.11,110.98,113.0,11844500
XOM,2024.10.29,112.7,113.26,111.26,111.46,14731000
XOM,2024.10.30,111.82,112.4,110.7,110.9,12303700
XOM,2024.10.31,111.34,112.78,110.89,110.99,20512000
XOM,2024.11.01,113.98,114.0,109.14,109.25,20939300
XOM,2024.11.04,110.31,112.81,110.18,112.73,14965400
XOM,2024.11.05,113.17,113.3,112.16,113.06,10436700
XOM,2024.11.06,115.14,115.86,113.38,115.0,20807700
XOM,2024.11.07,115.28,115.47,113.68,115.14,12184400
XOM,2024.11.08,114.98,115.4,113.73,115.1,12836000
XOM,2024.11.11,115.0,115.59,114.11,114.49,11969700
XOM,2024.11.12,115.12,115.29,113.9,114.38,11972800
XOM,2024.11.13,114.59,116.0,112.91,115.45,15127900
